INFO :[2021-06-15 15:56:19,294] ContextLoader.java:270 - Root WebApplicationContext: initialization started
DEBUG:[2021-06-15 16:52:51,225] LoggerInterceptor.java:21 - /spring/stommp/324/azohcpdz/websocket
DEBUG:[2021-06-15 16:52:51,225] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:52:51,271] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:52:51,271] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 16:52:51,271] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:52:51,271] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:53:00,196] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:53:00,196] LoggerInterceptor.java:21 - /spring/
DEBUG:[2021-06-15 16:53:00,196] LoggerInterceptor.java:22 - ---------------------------------------------
INFO :[2021-06-15 16:53:00,196] HomeController.java:30 - index 페이지 요청
DEBUG:[2021-06-15 16:53:00,197] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:53:00,197] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="forward:/index.jsp"; model={}]
DEBUG:[2021-06-15 16:53:00,205] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:53:00,205] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:53:04,287] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:53:04,287] LoggerInterceptor.java:21 - /spring/ws/stomp.do
DEBUG:[2021-06-15 16:53:04,287] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:53:04,288] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:53:04,288] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:53:04,292] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:53:04,292] LoggerInterceptor.java:21 - /spring/member/memberLogin.do
DEBUG:[2021-06-15 16:53:04,292] LoggerInterceptor.java:22 - ---------------------------------------------
INFO :[2021-06-15 16:53:04,292] MemberController.java:93 - @ModelAttribute("common")
INFO :[2021-06-15 16:53:04,293] MemberController.java:150 - referer = http://localhost:9090/spring/
INFO :[2021-06-15 16:53:04,293] MemberController.java:151 - next = http://localhost:9090/spring/ws/stomp.do?null
DEBUG:[2021-06-15 16:53:04,293] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:53:04,293] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="member/memberLogin"; model={msg=로그인 후 사용하실 수 있습니다., next=http://localhost:9090/spring/ws/stomp.do?null, common={adminPhone=070-1234-5678, adminEmail=admin@kh.or.kr}, org.springframework.validation.BindingResult.next=org.springframework.validation.BeanPropertyBindingResult: 0 errors}]
DEBUG:[2021-06-15 16:53:04,296] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:53:04,296] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:53:05,709] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:53:05,709] LoggerInterceptor.java:21 - /spring/member/memberLogin.do
DEBUG:[2021-06-15 16:53:05,709] LoggerInterceptor.java:22 - ---------------------------------------------
INFO :[2021-06-15 16:53:05,710] MemberController.java:93 - @ModelAttribute("common")
INFO :[2021-06-15 16:53:05,714] MemberController.java:163 - member = Member(id=honggd, password=$2a$10$58P5ZogXEOyZbwCYwYX2fOwsuu6CogrAAaY.l//XUYvClKbzvV5l6, name=홍길동, gender=M, birthday=2021-05-14, email=honggd@naver.com, phone=01012341234, address=null, hobby=[등산, 독서, 여행], enrollDate=2021-05-20, enabled=true)
INFO :[2021-06-15 16:53:05,773] MemberController.java:184 - next = http://localhost:9090/spring/ws/stomp.do?null
DEBUG:[2021-06-15 16:53:05,773] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:53:05,773] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="redirect:http://localhost:9090/spring/ws/stomp.do?null"; model={}]
DEBUG:[2021-06-15 16:53:05,774] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:53:05,774] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:53:05,779] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:53:05,779] LoggerInterceptor.java:21 - /spring/ws/stomp.do
DEBUG:[2021-06-15 16:53:05,779] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:53:05,780] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:53:05,780] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="ws/stomp"; model={}]
DEBUG:[2021-06-15 16:53:05,786] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:53:05,786] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:53:06,137] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:53:06,137] LoggerInterceptor.java:21 - /spring/stommp/info
DEBUG:[2021-06-15 16:53:06,137] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:53:06,138] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:53:06,138] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 16:53:06,138] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:53:06,138] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:53:06,152] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:53:06,152] LoggerInterceptor.java:21 - /spring/stommp/919/jaiv2lt3/websocket
DEBUG:[2021-06-15 16:53:06,152] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:53:06,154] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:53:06,154] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 16:53:06,154] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:53:06,154] LoggerInterceptor.java:47 - ____________________end_____________________
INFO :[2021-06-15 16:53:07,501] WebSocketMessageBrokerStats.java:124 - WebSocketSession[2 current WS(2)-HttpStream(0)-HttpPoll(0), 2 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(2)-CONNECTED(2)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 18, active threads = 0, queued tasks = 0, completed tasks = 18], outboundChannel[pool size = 2, active threads = 0, queued tasks = 0, completed tasks = 2], sockJsScheduler[pool size = 10, active threads = 1, queued tasks = 3, completed tasks = 4]
DEBUG:[2021-06-15 16:53:30,791] StompController.java:48 - notice = Notice(from=admin, to=honggd, message=honggd한테만 보내는 메세지, type=NOTICE, time=1623743610545)
DEBUG:[2021-06-15 16:53:30,791] StompController.java:49 - memberId = honggd
DEBUG:[2021-06-15 16:55:14,465] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:55:14,465] LoggerInterceptor.java:21 - /spring/ws/stomp.do
DEBUG:[2021-06-15 16:55:14,465] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:14,465] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:14,465] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="ws/stomp"; model={}]
DEBUG:[2021-06-15 16:55:14,664] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:55:14,664] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:55:14,723] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:55:14,724] LoggerInterceptor.java:21 - /spring/resources/css/style.css
DEBUG:[2021-06-15 16:55:14,724] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:14,733] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:14,733] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 16:55:14,733] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:55:14,733] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:55:14,881] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:55:14,881] LoggerInterceptor.java:21 - /spring/resources/images/logo-spring.png
DEBUG:[2021-06-15 16:55:14,881] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:14,884] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:14,884] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 16:55:14,884] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:55:14,884] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:55:15,070] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:55:15,070] LoggerInterceptor.java:21 - /spring/stommp/info
DEBUG:[2021-06-15 16:55:15,070] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:15,071] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:15,071] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 16:55:15,071] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:55:15,071] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:55:15,079] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:55:15,079] LoggerInterceptor.java:21 - /spring/stommp/187/cjto21zq/websocket
DEBUG:[2021-06-15 16:55:15,079] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:15,081] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:15,081] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 16:55:15,081] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:55:15,081] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:55:16,599] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:55:16,599] LoggerInterceptor.java:21 - /spring/ws/stomp.do
DEBUG:[2021-06-15 16:55:16,599] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:16,599] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:16,599] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="ws/stomp"; model={}]
DEBUG:[2021-06-15 16:55:16,601] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:55:16,601] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:55:16,904] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:55:16,904] LoggerInterceptor.java:21 - /spring/resources/images/logo-spring.png
DEBUG:[2021-06-15 16:55:16,905] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:16,908] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:16,909] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 16:55:16,909] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:55:16,909] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:55:16,998] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:55:16,998] LoggerInterceptor.java:21 - /spring/stommp/info
DEBUG:[2021-06-15 16:55:16,998] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:16,998] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:16,998] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 16:55:16,998] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:55:16,999] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:55:17,018] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 16:55:17,018] LoggerInterceptor.java:21 - /spring/stommp/598/dez0pk4c/websocket
DEBUG:[2021-06-15 16:55:17,018] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:17,020] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 16:55:17,020] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 16:55:17,020] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 16:55:17,020] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 16:55:28,011] StompController.java:48 - notice = Notice(from=admin, to=honggd, message=honggd한테만 보냄, type=NOTICE, time=1623743728008)
DEBUG:[2021-06-15 16:55:28,012] StompController.java:49 - memberId = honggd
INFO :[2021-06-15 17:13:47,411] CompositeLog.java:132 - Stopping...
INFO :[2021-06-15 17:13:47,412] CompositeLog.java:132 - BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [DefaultSubscriptionRegistry[cache[0 destination(s)], registry[0 sessions]]]]
INFO :[2021-06-15 17:13:47,412] CompositeLog.java:132 - Stopped.
INFO :[2021-06-15 17:13:50,082] ContextLoader.java:270 - Root WebApplicationContext: initialization started
INFO :[2021-06-15 17:13:52,743] ContextLoader.java:306 - Root WebApplicationContext initialized in 2658 ms
INFO :[2021-06-15 17:13:52,835] FrameworkServlet.java:524 - Initializing Servlet 'appServlet'
INFO :[2021-06-15 17:13:55,910] CompositeLog.java:132 - Starting...
INFO :[2021-06-15 17:13:55,910] CompositeLog.java:132 - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [DefaultSubscriptionRegistry[cache[0 destination(s)], registry[0 sessions]]]]
INFO :[2021-06-15 17:13:55,912] CompositeLog.java:132 - Started.
INFO :[2021-06-15 17:13:55,927] FrameworkServlet.java:546 - Completed initialization in 3091 ms
DEBUG:[2021-06-15 17:14:02,523] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:02,524] LoggerInterceptor.java:21 - /spring/
DEBUG:[2021-06-15 17:14:02,524] LoggerInterceptor.java:22 - ---------------------------------------------
INFO :[2021-06-15 17:14:02,540] HomeController.java:30 - index 페이지 요청
DEBUG:[2021-06-15 17:14:02,552] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:02,555] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="forward:/index.jsp"; model={}]
DEBUG:[2021-06-15 17:14:02,671] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:02,671] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:07,737] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:07,738] LoggerInterceptor.java:21 - /spring/ws/stomp.do
DEBUG:[2021-06-15 17:14:07,738] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:07,739] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:07,740] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:07,778] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:07,779] LoggerInterceptor.java:21 - /spring/member/memberLogin.do
DEBUG:[2021-06-15 17:14:07,779] LoggerInterceptor.java:22 - ---------------------------------------------
INFO :[2021-06-15 17:14:07,784] MemberController.java:93 - @ModelAttribute("common")
INFO :[2021-06-15 17:14:07,816] MemberController.java:150 - referer = http://localhost:9090/spring/
INFO :[2021-06-15 17:14:07,816] MemberController.java:151 - next = http://localhost:9090/spring/ws/stomp.do?null
DEBUG:[2021-06-15 17:14:07,830] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:07,830] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="member/memberLogin"; model={msg=로그인 후 사용하실 수 있습니다., next=http://localhost:9090/spring/ws/stomp.do?null, common={adminPhone=070-1234-5678, adminEmail=admin@kh.or.kr}, org.springframework.validation.BindingResult.next=org.springframework.validation.BeanPropertyBindingResult: 0 errors}]
DEBUG:[2021-06-15 17:14:07,852] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:07,852] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:13,526] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:13,526] LoggerInterceptor.java:21 - /spring/member/memberLogin.do
DEBUG:[2021-06-15 17:14:13,526] LoggerInterceptor.java:22 - ---------------------------------------------
INFO :[2021-06-15 17:14:13,539] MemberController.java:93 - @ModelAttribute("common")
INFO :[2021-06-15 17:14:14,045] MemberController.java:163 - member = Member(id=admin, password=$2a$10$D8gjn88unUZvff1SfDrQwe3fIon37Yyx9w3QIgaCR9QWhvqcBdDXS, name=관리자, gender=F, birthday=1990-12-25, email=admin@naver.com, phone=01012345678, address=서울시 강남구, hobby=[독서], enrollDate=2021-05-20, enabled=true)
INFO :[2021-06-15 17:14:14,109] MemberController.java:184 - next = http://localhost:9090/spring/ws/stomp.do?null
DEBUG:[2021-06-15 17:14:14,110] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:14,110] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="redirect:http://localhost:9090/spring/ws/stomp.do?null"; model={}]
DEBUG:[2021-06-15 17:14:14,116] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:14,116] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:14,133] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:14,133] LoggerInterceptor.java:21 - /spring/ws/stomp.do
DEBUG:[2021-06-15 17:14:14,133] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:14,134] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:14,134] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="ws/stomp"; model={}]
DEBUG:[2021-06-15 17:14:15,013] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:15,014] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:15,301] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:15,301] LoggerInterceptor.java:21 - /spring/stommp/info
DEBUG:[2021-06-15 17:14:15,301] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:15,303] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:15,303] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 17:14:15,303] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:15,303] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:15,311] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:15,311] LoggerInterceptor.java:21 - /spring/stommp/345/bxhty00h/websocket
DEBUG:[2021-06-15 17:14:15,312] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:15,359] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:15,359] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 17:14:15,360] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:15,360] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:25,017] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:25,017] LoggerInterceptor.java:21 - /spring/
DEBUG:[2021-06-15 17:14:25,017] LoggerInterceptor.java:22 - ---------------------------------------------
INFO :[2021-06-15 17:14:25,018] HomeController.java:30 - index 페이지 요청
DEBUG:[2021-06-15 17:14:25,018] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:25,018] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="forward:/index.jsp"; model={}]
DEBUG:[2021-06-15 17:14:25,026] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:25,026] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:30,624] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:30,624] LoggerInterceptor.java:21 - /spring/ws/stomp.do
DEBUG:[2021-06-15 17:14:30,624] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:30,624] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:30,625] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:30,629] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:30,630] LoggerInterceptor.java:21 - /spring/member/memberLogin.do
DEBUG:[2021-06-15 17:14:30,630] LoggerInterceptor.java:22 - ---------------------------------------------
INFO :[2021-06-15 17:14:30,630] MemberController.java:93 - @ModelAttribute("common")
INFO :[2021-06-15 17:14:30,630] MemberController.java:150 - referer = http://localhost:9090/spring/
INFO :[2021-06-15 17:14:30,631] MemberController.java:151 - next = http://localhost:9090/spring/ws/stomp.do?null
DEBUG:[2021-06-15 17:14:30,631] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:30,631] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="member/memberLogin"; model={msg=로그인 후 사용하실 수 있습니다., next=http://localhost:9090/spring/ws/stomp.do?null, common={adminPhone=070-1234-5678, adminEmail=admin@kh.or.kr}, org.springframework.validation.BindingResult.next=org.springframework.validation.BeanPropertyBindingResult: 0 errors}]
DEBUG:[2021-06-15 17:14:30,634] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:30,635] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:31,977] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:31,977] LoggerInterceptor.java:21 - /spring/member/memberLogin.do
DEBUG:[2021-06-15 17:14:31,978] LoggerInterceptor.java:22 - ---------------------------------------------
INFO :[2021-06-15 17:14:31,978] MemberController.java:93 - @ModelAttribute("common")
INFO :[2021-06-15 17:14:31,982] MemberController.java:163 - member = Member(id=honggd, password=$2a$10$58P5ZogXEOyZbwCYwYX2fOwsuu6CogrAAaY.l//XUYvClKbzvV5l6, name=홍길동, gender=M, birthday=2021-05-14, email=honggd@naver.com, phone=01012341234, address=null, hobby=[등산, 독서, 여행], enrollDate=2021-05-20, enabled=true)
INFO :[2021-06-15 17:14:32,040] MemberController.java:184 - next = http://localhost:9090/spring/ws/stomp.do?null
DEBUG:[2021-06-15 17:14:32,041] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:32,041] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="redirect:http://localhost:9090/spring/ws/stomp.do?null"; model={}]
DEBUG:[2021-06-15 17:14:32,041] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:32,041] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:32,046] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:32,046] LoggerInterceptor.java:21 - /spring/ws/stomp.do
DEBUG:[2021-06-15 17:14:32,046] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:32,047] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:32,047] LoggerInterceptor.java:35 - modelAndView = ModelAndView [view="ws/stomp"; model={}]
DEBUG:[2021-06-15 17:14:32,053] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:32,054] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:32,438] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:32,438] LoggerInterceptor.java:21 - /spring/stommp/info
DEBUG:[2021-06-15 17:14:32,438] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:32,438] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:32,439] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 17:14:32,439] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:32,439] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:32,480] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:32,481] LoggerInterceptor.java:21 - /spring/stommp/493/nh4uw0q5/websocket
DEBUG:[2021-06-15 17:14:32,481] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:32,482] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:32,482] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 17:14:32,483] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:32,483] LoggerInterceptor.java:47 - ____________________end_____________________
DEBUG:[2021-06-15 17:14:43,480] LoggerInterceptor.java:20 - =================== start ===================
DEBUG:[2021-06-15 17:14:43,480] LoggerInterceptor.java:21 - /spring/ws/someRequest.do
DEBUG:[2021-06-15 17:14:43,481] LoggerInterceptor.java:22 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:43,752] LoggerInterceptor.java:34 - ---------------------------------------------
DEBUG:[2021-06-15 17:14:43,752] LoggerInterceptor.java:35 - modelAndView = null
DEBUG:[2021-06-15 17:14:43,754] LoggerInterceptor.java:45 - ------------------- view -------------------
DEBUG:[2021-06-15 17:14:43,754] LoggerInterceptor.java:47 - ____________________end_____________________
INFO :[2021-06-15 17:14:55,732] WebSocketMessageBrokerStats.java:124 - WebSocketSession[2 current WS(2)-HttpStream(0)-HttpPoll(0), 2 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(2)-CONNECTED(2)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 18, active threads = 0, queued tasks = 0, completed tasks = 18], outboundChannel[pool size = 3, active threads = 0, queued tasks = 0, completed tasks = 3], sockJsScheduler[pool size = 16, active threads = 1, queued tasks = 3, completed tasks = 10]
INFO :[2021-06-15 17:30:35,879] CompositeLog.java:132 - Stopping...
INFO :[2021-06-15 17:30:35,879] CompositeLog.java:132 - BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [DefaultSubscriptionRegistry[cache[0 destination(s)], registry[0 sessions]]]]
INFO :[2021-06-15 17:30:35,879] CompositeLog.java:132 - Stopped.
